1	1527530	1538814	-1	1	13
1	1527530	1538814	-1	2	14
1	1527530	1538814	-1	3	14
1	1527530	1538814	-1	4	14
1	1527530	1538814	-1	5	14
1	1527530	1538814	-1	6	14
1	1527530	1538814	-1	7	14
1	1527530	1538814	-1	8	14
1	1527530	1538814	-1	9	14
1	1527530	1538814	-1	10	15
1	1527530	1538814	-1	11	15
1	1527530	1538814	-1	12	15
1	1527530	1538814	-1	13	16
1	1527530	1538814	-1	14	16
1	1527530	1538814	-1	15	15
1	1527530	1538814	-1	16	14
1	1527530	1538814	-1	17	14
1	1527530	1538814	-1	18	13
1	1527530	1538814	-1	19	13
1	1527530	1538814	-1	20	13
1	1527530	1538814	-1	21	13
1	1527530	1538814	-1	22	13
1	1527530	1538814	-1	23	13
1	1527530	1538814	-1	24	13
1	1527530	1538814	-1	25	13
1	1527530	1538814	-1	26	13
1	1527530	1538814	-1	27	13
1	1527530	1538814	-1	28	13
1	1527530	1538814	-1	29	12
1	1527530	1538814	-1	30	12
1	1527530	1538814	-1	31	12
1	1527530	1538814	-1	32	12
1	1527530	1538814	-1	33	12
1	1527530	1538814	-1	34	12
1	1527530	1538814	-1	35	12
1	1527530	1538814	-1	36	13
1	1527530	1538814	-1	37	13
1	1527530	1538814	-1	38	13
1	1527530	1538814	-1	39	13
1	1527530	1538814	-1	40	13
1	1527530	1538814	-1	41	13
1	1527530	1538814	-1	42	13
1	1527530	1538814	-1	43	13
1	1527530	1538814	-1	44	13
1	1527530	1538814	-1	45	13
1	1527530	1538814	-1	46	14
1	1527530	1538814	-1	47	14
1	1527530	1538814	-1	48	14
1	1527530	1538814	-1	49	14
1	1527530	1538814	-1	50	14
1	1527530	1538814	-1	51	14
1	1527530	1538814	-1	52	14
1	1527530	1538814	-1	53	14
1	1527530	1538814	-1	54	14
1	1527530	1538814	-1	55	14
1	1527530	1538814	-1	56	14
1	1527530	1538814	-1	57	14
1	1527530	1538814	-1	58	14
1	1527530	1538814	-1	59	14
1	1527530	1538814	-1	60	14
1	1527530	1538814	-1	61	14
1	1527530	1538814	-1	62	14
1	1527530	1538814	-1	63	14
1	1527530	1538814	-1	64	14
1	1527530	1538814	-1	65	15
1	1527530	1538814	-1	66	16
1	1527530	1538814	-1	67	16
1	1527530	1538814	-1	68	16
1	1527530	1538814	-1	69	16
1	1527530	1538814	-1	70	16
1	1527530	1538814	-1	71	16
1	1527530	1538814	-1	72	16
1	1527530	1538814	-1	73	16
1	1527530	1538814	-1	74	15
1	1527530	1538814	-1	75	15
1	1527530	1538814	-1	76	16
1	1527530	1538814	-1	77	16
1	1527530	1538814	-1	78	16
1	1527530	1538814	-1	79	16
1	1527530	1538814	-1	80	16
1	1527530	1538814	-1	81	15
1	1527530	1538814	-1	82	15
1	1527530	1538814	-1	83	15
1	1527530	1538814	-1	84	15
1	1527530	1538814	-1	85	15
1	1527530	1538814	-1	86	15
1	1527530	1538814	-1	87	15
1	1527530	1538814	-1	88	15
1	1527530	1538814	-1	89	16
1	1527530	1538814	-1	90	15
1	1527530	1538814	-1	91	15
1	1527530	1538814	-1	92	15
1	1527530	1538814	-1	93	15
1	1527530	1538814	-1	94	15
1	1527530	1538814	-1	95	15
1	1527530	1538814	-1	96	15
1	1527530	1538814	-1	97	15
1	1527530	1538814	-1	98	15
1	1527530	1538814	-1	99	15
1	1527530	1538814	-1	100	15
1	1527530	1538814	-1	101	15
1	1527530	1538814	-1	102	15
1	1527530	1538814	-1	103	15
1	1527530	1538814	-1	104	15
1	1527530	1538814	-1	105	15
1	1527530	1538814	-1	106	15
1	1527530	1538814	-1	107	15
1	1527530	1538814	-1	108	15
1	1527530	1538814	-1	109	15
1	1527530	1538814	-1	110	15
1	1527530	1538814	-1	111	15
1	1527530	1538814	-1	112	15
1	1527530	1538814	-1	113	15
1	1527530	1538814	-1	114	16
1	1527530	1538814	-1	115	16
1	1527530	1538814	-1	116	15
1	1527530	1538814	-1	117	15
1	1527530	1538814	-1	118	15
1	1527530	1538814	-1	119	16
1	1527530	1538814	-1	120	16
1	1527530	1538814	-1	121	15
1	1527530	1538814	-1	122	15
1	1527530	1538814	-1	123	15
1	1527530	1538814	-1	124	15
1	1527530	1538814	-1	125	16
1	1527530	1538814	-1	126	17
1	1527530	1538814	-1	127	18
1	1527530	1538814	-1	128	18
1	1527530	1538814	-1	129	18
1	1527530	1538814	-1	130	18
1	1527530	1538814	-1	131	18
1	1527530	1538814	-1	132	18
1	1527530	1538814	-1	133	18
1	1527530	1538814	-1	134	17
1	1527530	1538814	-1	135	17
1	1527530	1538814	-1	136	17
1	1527530	1538814	-1	137	17
1	1527530	1538814	-1	138	17
1	1527530	1538814	-1	139	17
1	1527530	1538814	-1	140	17
1	1527530	1538814	-1	141	17
1	1527530	1538814	-1	142	18
1	1527530	1538814	-1	143	18
1	1527530	1538814	-1	144	18
1	1527530	1538814	-1	145	18
1	1527530	1538814	-1	146	17
1	1527530	1538814	-1	147	19
1	1527530	1538814	-1	148	19
1	1527530	1538814	-1	149	18
1	1527530	1538814	-1	150	18
1	1527530	1538814	-1	151	17
1	1527530	1538814	-1	152	17
1	1527530	1538814	-1	153	17
1	1527530	1538814	-1	154	18
1	1527530	1538814	-1	155	18
1	1527530	1538814	-1	156	18
1	1527530	1538814	-1	157	19
1	1527530	1538814	-1	158	19
1	1527530	1538814	-1	159	18
1	1527530	1538814	-1	160	18
1	1527530	1538814	-1	161	18
1	1527530	1538814	-1	162	17
1	1527530	1538814	-1	163	17
1	1527530	1538814	-1	164	17
1	1527530	1538814	-1	165	18
1	1527530	1538814	-1	166	18
1	1527530	1538814	-1	167	18
1	1527530	1538814	-1	168	18
1	1527530	1538814	-1	169	18
1	1527530	1538814	-1	170	18
1	1527530	1538814	-1	171	19
1	1527530	1538814	-1	172	19
1	1527530	1538814	-1	173	19
1	1527530	1538814	-1	174	20
1	1527530	1538814	-1	175	20
1	1527530	1538814	-1	176	20
1	1527530	1538814	-1	177	20
1	1527530	1538814	-1	178	20
1	1527530	1538814	-1	179	20
1	1527530	1538814	-1	180	20
1	1527530	1538814	-1	181	20
1	1527530	1538814	-1	182	20
1	1527530	1538814	-1	183	20
1	1527530	1538814	-1	184	20
1	1527530	1538814	-1	185	19
1	1527530	1538814	-1	186	19
1	1527530	1538814	-1	187	19
1	1527530	1538814	-1	188	20
1	1527530	1538814	-1	189	20
1	1527530	1538814	-1	190	20
1	1527530	1538814	-1	191	20
1	1527530	1538814	-1	192	20
1	1527530	1538814	-1	193	20
1	1527530	1538814	-1	194	20
1	1527530	1538814	-1	195	20
1	1527530	1538814	-1	196	19
1	1527530	1538814	-1	197	19
1	1527530	1538814	-1	198	19
1	1527530	1538814	-1	199	20
1	1527530	1538814	-1	200	20
1	1527530	1538814	-1	201	20
1	1527530	1538814	-1	202	20
1	1527530	1538814	-1	203	20
1	1527530	1538814	-1	204	21
1	1527530	1538814	-1	205	21
1	1527530	1538814	-1	206	21
1	1527530	1538814	-1	207	21
1	1527530	1538814	-1	208	21
1	1527530	1538814	-1	209	21
1	1527530	1538814	-1	210	21
1	1527530	1538814	-1	211	21
1	1527530	1538814	-1	212	21
1	1527530	1538814	-1	213	21
1	1527530	1538814	-1	214	20
1	1527530	1538814	-1	215	19
1	1527530	1538814	-1	216	19
1	1527530	1538814	-1	217	19
1	1527530	1538814	-1	218	19
1	1527530	1538814	-1	219	19
1	1527530	1538814	-1	220	19
1	1527530	1538814	-1	221	20
1	1527530	1538814	-1	222	20
1	1527530	1538814	-1	223	20
1	1527530	1538814	-1	224	20
1	1527530	1538814	-1	225	19
1	1527530	1538814	-1	226	19
1	1527530	1538814	-1	227	19
1	1527530	1538814	-1	228	21
1	1527530	1538814	-1	229	21
1	1527530	1538814	-1	230	21
1	1527530	1538814	-1	231	24
1	1527530	1538814	-1	232	24
1	1527530	1538814	-1	233	25
1	1527530	1538814	-1	234	25
1	1527530	1538814	-1	235	26
1	1527530	1538814	-1	236	26
1	1527530	1538814	-1	237	26
1	1527530	1538814	-1	238	26
1	1527530	1538814	-1	239	25
1	1527530	1538814	-1	240	25
1	1527530	1538814	-1	241	25
1	1527530	1538814	-1	242	25
1	1527530	1538814	-1	243	24
1	1527530	1538814	-1	244	24
1	1527530	1538814	-1	245	24
1	1527530	1538814	-1	246	26
1	1527530	1538814	-1	247	26
1	1527530	1538814	-1	248	26
1	1527530	1538814	-1	249	26
1	1527530	1538814	-1	250	26
1	1527530	1538814	-1	251	26
1	1527530	1538814	-1	252	26
1	1527530	1538814	-1	253	26
1	1527530	1538814	-1	254	27
1	1527530	1538814	-1	255	27
1	1527530	1538814	-1	256	28
1	1527530	1538814	-1	257	28
1	1527530	1538814	-1	258	28
1	1527530	1538814	-1	259	28
1	1527530	1538814	-1	260	28
1	1527530	1538814	-1	261	28
1	1527530	1538814	-1	262	29
1	1527530	1538814	-1	263	29
1	1527530	1538814	-1	264	29
1	1527530	1538814	-1	265	29
1	1527530	1538814	-1	266	29
1	1527530	1538814	-1	267	29
1	1527530	1538814	-1	268	29
1	1527530	1538814	-1	269	28
1	1527530	1538814	-1	270	28
1	1527530	1538814	-1	271	28
1	1527530	1538814	-1	272	29
1	1527530	1538814	-1	273	29
1	1527530	1538814	-1	274	29
1	1527530	1538814	-1	275	28
1	1527530	1538814	-1	276	27
1	1527530	1538814	-1	277	26
1	1527530	1538814	-1	278	26
1	1527530	1538814	-1	279	26
1	1527530	1538814	-1	280	26
1	1527530	1538814	-1	281	27
1	1527530	1538814	-1	282	28
1	1527530	1538814	-1	283	28
1	1527530	1538814	-1	284	28
1	1527530	1538814	-1	285	28
1	1527530	1538814	-1	286	29
1	1527530	1538814	-1	287	29
1	1527530	1538814	-1	288	29
1	1527530	1538814	-1	289	29
1	1527530	1538814	-1	290	29
1	1527530	1538814	-1	291	29
1	1527530	1538814	-1	292	29
1	1527530	1538814	-1	293	29
1	1527530	1538814	-1	294	29
1	1527530	1538814	-1	295	30
1	1527530	1538814	-1	296	28
1	1527530	1538814	-1	297	29
1	1527530	1538814	-1	298	29
1	1527530	1538814	-1	299	29
1	1527530	1538814	-1	300	29
1	1527530	1538814	-1	301	30
1	1527530	1538814	-1	302	31
1	1527530	1538814	-1	303	30
1	1527530	1538814	-1	304	30
1	1527530	1538814	-1	305	30
1	1527530	1538814	-1	306	30
1	1527530	1538814	-1	307	29
1	1527530	1538814	-1	308	29
1	1527530	1538814	-1	309	29
1	1527530	1538814	-1	310	31
1	1527530	1538814	-1	311	31
1	1527530	1538814	-1	312	34
1	1527530	1538814	-1	313	34
1	1527530	1538814	-1	314	35
1	1527530	1538814	-1	315	34
1	1527530	1538814	-1	316	34
1	1527530	1538814	-1	317	35
1	1527530	1538814	-1	318	36
1	1527530	1538814	-1	319	36
1	1527530	1538814	-1	320	36
1	1527530	1538814	-1	321	35
1	1527530	1538814	-1	322	35
1	1527530	1538814	-1	323	35
1	1527530	1538814	-1	324	36
1	1527530	1538814	-1	325	36
1	1527530	1538814	-1	326	36
1	1527530	1538814	-1	327	36
1	1527530	1538814	-1	328	36
1	1527530	1538814	-1	329	36
1	1527530	1538814	-1	330	36
1	1527530	1538814	-1	331	36
1	1527530	1538814	-1	332	36
1	1527530	1538814	-1	333	37
1	1527530	1538814	-1	334	39
1	1527530	1538814	-1	335	39
1	1527530	1538814	-1	336	39
1	1527530	1538814	-1	337	38
1	1527530	1538814	-1	338	38
1	1527530	1538814	-1	339	38
1	1527530	1538814	-1	340	38
1	1527530	1538814	-1	341	38
1	1527530	1538814	-1	342	38
1	1527530	1538814	-1	343	38
1	1527530	1538814	-1	344	38
1	1527530	1538814	-1	345	39
